Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
MEMO060	MEMO122	2256567	19618000	0.103159	0.054081	8224	0.00364447
MEMO060	MEMO123	2485398	21457436	0.103806	0.0538985	9556	0.00384486
MEMO060	MEMO124	1924188	16497725	0.104451	0.0537174	7021	0.00364881
MEMO060	MEMO125	2552111	17852272	0.125077	0.0485011	8697	0.00340777
MEMO060	MEMO126	2390200	17515040	0.120079	0.0496728	8039	0.00336332
MEMO060	MEMO127	2358057	20224604	0.104419	0.0537263	8175	0.00346684
MEMO060	MEMO128	2054407	16800198	0.10896	0.0524854	6438	0.00313375
MEMO060	MEMO129	1853381	15989928	0.10387	0.0538804	5388	0.00290712
MEMO060	MEMO130	2031324	16984268	0.106824	0.0530619	6453	0.00317675
MEMO060	MEMO131	1033077	12245387	0.0778009	0.0624315	2710	0.00262323
MEMO060	MEMO132	901778	21229580	0.0407466	0.0821669	12514	0.013877
MEMO060	MEMO133	3096968	28022640	0.0995182	0.0551335	12247	0.00395451
MEMO060	MEMO134	2228367	19093908	0.104509	0.0537012	7317	0.00328357
MEMO060	MEMO135	2200369	17081624	0.114115	0.0511439	7785	0.00353804
MEMO060	MEMO136	2383177	18515768	0.114033	0.0511646	8829	0.00370472
MEMO060	MEMO137	2200793	17869892	0.109652	0.0523014	8195	0.00372366
MEMO060	MEMO138	2286021	19048832	0.10715	0.0529733	8899	0.00389279
MEMO060	MEMO139	2005941	14880176	0.118792	0.0499833	6024	0.00300308
MEMO060	MEMO140	2367821	15475643	0.1327	0.0468104	4847	0.00204703
MEMO060	MEMO141	2113345	17778720	0.106241	0.0532216	7242	0.00342679
MEMO060	MEMO142	2317828	17893684	0.114679	0.0510013	7849	0.00338636
MEMO060	MEMO143	2310360	18998012	0.108425	0.0526287	7741	0.00335056
MEMO060	MEMO144	2385211	18895292	0.112084	0.0516643	8576	0.00359549
MEMO060	MEMO145	2296520	18465052	0.110614	0.0520476	8292	0.00361068
MEMO060	MEMO146	1938704	16095829	0.1075	0.0528783	6244	0.00322071
MEMO060	MEMO147	2862786	20347032	0.123344	0.0489014	6461	0.00225689
MEMO060	MEMO148	2538497	17711082	0.12536	0.0484361	5790	0.00228088
MEMO060	MEMO149	2315205	16632892	0.122187	0.0491722	4438	0.00191689
MEMO060	NEMO01	1852035	15140119	0.108994	0.0524765	6390	0.00345026
MEMO060	NEMO02	1110734	11647575	0.0870597	0.0590804	2847	0.00256317
MEMO060	NEMO03	2800781	23348210	0.107109	0.0529844	11144	0.00397889
MEMO060	NEMO04	1151155	11899109	0.0882093	0.0586913	3128	0.00271727
MEMO060	NEMO05	1102963	11633341	0.0865999	0.0592375	2995	0.00271541
MEMO060	NEMO06	2555663	20437722	0.111148	0.0519078	9821	0.00384284
MEMO060	NEMO07	1836992	16058160	0.102653	0.0542249	6331	0.0034464
MEMO060	NEMO08	2862336	24402144	0.104984	0.0535687	11545	0.00403342
MEMO060	NEMO09	466058	12935795	0.0347756	0.0870928	5611	0.0120393
MEMO060	NEMO10	582698	14265640	0.0392433	0.0833329	7041	0.0120834
MEMO060	NEMO11	624158	11462938	0.0516384	0.074861	1365	0.00218695
MEMO060	NEMO12	631714	15521290	0.0391081	0.08344	7985	0.0126402
MEMO060	NEMO13	3526646	32802180	0.0970757	0.0558634	12531	0.00355323
MEMO060	NEMO14	2865737	25853724	0.0997838	0.0550554	11761	0.00410401
MEMO060	NEMO15	3453885	31732716	0.0981591	0.0555372	15210	0.00440374
MEMO060	NEMO16	3950161	42999676	0.0841358	0.0600955	19232	0.00486866
MEMO060	NEMO17	765225	17593946	0.0416808	0.0814646	10182	0.0133059
MEMO060	NEMO18	2808231	22638876	0.110356	0.0521155	11358	0.00404454
MEMO060	NEMO19	2345296	20137150	0.104317	0.0537549	9340	0.00398244
MEMO060	NEMO20	2611363	27623952	0.086368	0.0593171	10831	0.00414764
MEMO060	NEMO21	3556142	34063632	0.0945285	0.0566461	16003	0.0045001
MEMO060	NEMO22	2027550	16318814	0.110515	0.0520735	6823	0.00336515
MEMO060	NEMO23	3702758	33823936	0.09867	0.0553848	15912	0.00429734
MEMO060	NEMO24	835073	22154380	0.0363242	0.0857356	12786	0.0153112
MEMO060	NEMO25	1469628	14771201	0.0904897	0.0579354	5047	0.0034342
MEMO060	NEMO26	817234	20660252	0.0380507	0.0842914	11669	0.0142787
MEMO060	NEMO27	1944998	16707954	0.104273	0.0537672	6904	0.00354962
MEMO060	NEMO28	2004115	17056966	0.105142	0.0535249	6858	0.00342196
MEMO060	NEMO29	2927353	24723840	0.105867	0.0533243	11862	0.00405212
MEMO060	NEMO30	2062644	16870584	0.108943	0.05249	7443	0.00360848
MEMO060	NEMO31	2248647	25784304	0.0802144	0.0615182	9061	0.00402953
MEMO060	NEMO32	3172110	29992696	0.0956469	0.0562997	13751	0.00433497
MEMO060	NEMO33	3099491	27292708	0.101983	0.0544165	13076	0.00421876
MEMO060	NEMO34	2316921	18013556	0.113963	0.0511825	8465	0.00365356
MEMO060	NEMO35	2917415	27395144	0.0962444	0.0561164	12330	0.00422634
MEMO060	NEMO36	1602102	22031488	0.0677892	0.0665741	6117	0.00381811
MEMO060	NEMO37	2033322	16598102	0.109134	0.0524391	6913	0.00339985
MEMO060	NEMO38	1292953	12158196	0.0961221	0.0561538	3449	0.00266754
MEMO060	NEMO40	1965353	16863696	0.104379	0.0537376	6375	0.00324369
MEMO060	NEMO41	1280764	12378064	0.0937682	0.0568842	3651	0.00285064
MEMO060	NEMO42	1968538	16492536	0.106632	0.0531144	6855	0.00348228
MEMO060	NEMO43	2072055	15686748	0.116678	0.0505017	6898	0.00332906
MEMO060	NEMO44	2986368	24969730	0.106823	0.0530621	12021	0.00402529
MEMO060	NEMO45	2088014	15780429	0.116855	0.0504578	6522	0.00312354
MEMO060	NEMO46	3293209	31061510	0.095859	0.0562345	14369	0.00436322
MEMO060	NEMO47	2369883	15021217	0.13627	0.0460555	4792	0.00202204
MEMO060	NEMO48	3097167	25270100	0.109181	0.0524265	12815	0.00413765
MEMO060	NEMO49	2362172	18078036	0.115565	0.0507786	8376	0.00354589
MEMO060	NEMO50	2163671	17385152	0.11068	0.0520301	7777	0.00359435
MEMO060	NEMO51	2339543	19744996	0.105936	0.0533054	8788	0.00375629
MEMO060	NEMO52	2650851	21994776	0.107559	0.0528623	10394	0.003921
MEMO060	NEMO53	3609329	36194340	0.0906783	0.0578739	16458	0.00455985
MEMO060	NEMO54	3690193	41253936	0.0821062	0.0608227	17923	0.00485693
MEMO061	MEMO062	2376793	13077725	0.153793	0.042647	3578	0.00150539
MEMO061	MEMO063	2947885	17404200	0.144844	0.0443296	5826	0.00197633
MEMO061	MEMO064	2665116	17277424	0.13364	0.0466095	5387	0.0020213
MEMO061	MEMO065	2548549	15376908	0.142175	0.0448543	4946	0.00194071
MEMO061	MEMO066	2386043	15334430	0.134649	0.0463955	4857	0.00203559
MEMO061	MEMO067	2662240	16450164	0.139294	0.0454333	5429	0.00203926
MEMO061	MEMO068	2474855	15147878	0.140435	0.0452023	4813	0.00194476
MEMO061	MEMO069	1762755	12718863	0.121724	0.0492813	3691	0.00209388
MEMO061	MEMO070	2246521	17042850	0.116464	0.0505545	5201	0.00231514
MEMO061	MEMO071	2508663	17416826	0.125902	0.0483125	4593	0.00183086
MEMO061	MEMO072	2570051	17065452	0.130888	0.0472022	5302	0.00206299
MEMO061	MEMO073	2440022	17792658	0.120598	0.0495486	4934	0.00202211
MEMO061	MEMO074	2892482	21315774	0.119483	0.0498161	5947	0.00205602
MEMO061	MEMO075	3289977	24415492	0.118748	0.049994	7284	0.002214
MEMO061	MEMO077	2070910	14781721	0.122883	0.0490088	4408	0.00212853
MEMO061	MEMO078	2188521	16839614	0.115015	0.0509166	7275	0.00332416
MEMO061	MEMO079	2541603	14993913	0.14494	0.0443109	4696	0.00184765
MEMO061	MEMO080	1796005	13635147	0.116388	0.0505734	4757	0.00264866
MEMO061	MEMO081	947169	19141680	0.047149	0.077657	11494	0.0121351
MEMO061	MEMO082	2571039	23207532	0.0997355	0.0550696	10425	0.00405478
MEMO061	MEMO083	2744597	19557218	0.123066	0.0489661	5993	0.00218356
MEMO061	MEMO084	2146600	15950660	0.118615	0.0500264	4793	0.00223283
MEMO061	MEMO085	1998698	19404956	0.0933812	0.0570062	7475	0.00373993
MEMO061	MEMO086	1441235	12023416	0.107038	0.0530035	3536	0.00245345
MEMO061	MEMO087	3120990	30931032	0.0916536	0.0575576	12916	0.00413843
MEMO061	MEMO088	3118644	33936728	0.0841617	0.0600863	9980	0.00320011
MEMO061	MEMO089	3375788	37918636	0.0817492	0.0609526	16210	0.00480184
MEMO061	MEMO090	2372830	16110049	0.12838	0.0477547	5412	0.00228082
MEMO061	MEMO091	1981707	13027469	0.132033	0.0469539	3784	0.00190946
MEMO061	MEMO092	2591458	16995636	0.132304	0.0468954	5469	0.00211039
MEMO061	MEMO093	1692095	14991086	0.101425	0.0545771	4902	0.002897
MEMO061	MEMO094	2207064	15991293	0.121278	0.0493868	4810	0.00217937
MEMO061	MEMO095	2262423	21053194	0.0970347	0.0558758	9032	0.00399218
MEMO061	MEMO096	2482333	19374116	0.113574	0.0512815	5984	0.00241064
MEMO061	MEMO097	2040636	18432756	0.0996726	0.0550881	6241	0.00305836
MEMO061	MEMO098	2133980	18120836	0.105357	0.0534653	4980	0.00233367
MEMO061	MEMO099	2480693	17290620	0.125469	0.0484112	5836	0.00235257
MEMO061	MEMO100	2545099	16733715	0.132015	0.0469577	5263	0.0020679
MEMO061	MEMO101	1947294	13695099	0.124488	0.0486363	3901	0.00200329
MEMO061	MEMO102	69949	15104860	0.00460955	0.151325	439	0.006276
MEMO061	MEMO103	1909372	16207285	0.105393	0.0534552	6959	0.00364465
MEMO061	MEMO104	2138500	16640355	0.113878	0.0512041	7452	0.00348469
MEMO061	MEMO105	2018304	15303879	0.116516	0.0505418	6286	0.0031145
MEMO061	MEMO106	1742701	13161756	0.116925	0.0504405	4929	0.00282837
MEMO061	MEMO107	744970	15830218	0.0449449	0.0791334	8635	0.0115911
MEMO061	MEMO108	1689465	16537107	0.0926924	0.0572247	4807	0.00284528
MEMO061	MEMO109	2033867	18275432	0.100145	0.0549495	6912	0.00339845
MEMO061	MEMO110	2693785	20466784	0.116309	0.0505931	6342	0.00235431
MEMO061	MEMO111	9521	24978724	0.000381019	0.23161	135	0.0141792
MEMO061	MEMO112	14683	28398376	0.000516769	0.221783	170	0.011578
MEMO061	MEMO113	6990	24114180	0.000289787	0.240436	113	0.016166
MEMO061	MEMO115	115689	19452252	0.00591217	0.143338	642	0.00554936
MEMO061	MEMO116	118411	19997236	0.00588651	0.143478	659	0.00556536
MEMO061	MEMO117	102010	17877644	0.00567364	0.144659	585	0.00573473
MEMO061	MEMO118	121393	15765469	0.00764109	0.135119	644	0.00530508
MEMO061	MEMO119	1135094	11219026	0.0918798	0.0574848	2142	0.00188707
MEMO061	MEMO120	2165887	17187312	0.111914	0.0517085	7550	0.00348587
MEMO061	MEMO121	2204511	18001348	0.109103	0.0524475	6678	0.00302924
MEMO061	MEMO122	2181507	19086312	0.102573	0.0542477	7751	0.00355305
MEMO061	MEMO123	2345688	21055050	0.10024	0.0549216	8919	0.0038023
MEMO061	MEMO124	1844182	15975930	0.103489	0.0539878	6582	0.00356906
MEMO061	MEMO125	2414362	17445964	0.121567	0.0493183	8192	0.00339303
MEMO061	MEMO126	2275326	17062980	0.117659	0.0502598	7569	0.00332656
MEMO061	MEMO127	2217711	19823488	0.100617	0.0548116	7623	0.00343733
MEMO061	MEMO128	1997457	16232291	0.109571	0.0523228	5884	0.00294575
MEMO061	MEMO129	1824281	15366321	0.106121	0.0532545	4979	0.00272929
MEMO061	MEMO130	2005774	16353560	0.109251	0.0524079	6027	0.00300482
MEMO061	MEMO131	1110623	11408488	0.0887142	0.0585221	2627	0.00236534
MEMO061	MEMO132	932099	20487130	0.0435169	0.0801308	11891	0.0127572
MEMO061	MEMO133	2881092	27772584	0.0939885	0.056815	11291	0.003919
MEMO061	MEMO134	2107015	18654804	0.101485	0.0545599	6927	0.00328759
MEMO061	MEMO135	2102619	16595318	0.112452	0.0515693	7429	0.00353321
MEMO061	MEMO136	2243661	18112992	0.110218	0.0521519	8256	0.0036797
MEMO061	MEMO137	2108598	17372476	0.108238	0.0526789	7783	0.00369108
MEMO061	MEMO138	2255670	18427728	0.109057	0.0524596	8348	0.0037009
MEMO061	MEMO139	1982806	14244639	0.122188	0.0491718	5653	0.00285101
MEMO061	MEMO140	2313720	14902038	0.134395	0.0464491	4722	0.00204087
MEMO061	MEMO141	2100537	17122528	0.109272	0.0524024	6701	0.00319014
MEMO061	MEMO142	2255901	17335732	0.115146	0.0508836	7135	0.00316282
MEMO061	MEMO143	2248899	18439128	0.108705	0.0525536	7256	0.00322647
MEMO061	MEMO144	2270514	18442880	0.109616	0.052311	8000	0.00352343
MEMO061	MEMO145	2217564	17941158	0.110005	0.0522079	7742	0.00349122
MEMO061	MEMO146	1896609	15498212	0.109033	0.052466	6066	0.00319834
MEMO061	MEMO147	2732165	19926468	0.120579	0.0495531	6302	0.0023066
MEMO061	MEMO148	2429435	17247400	0.123467	0.0488728	5729	0.00235816
MEMO061	MEMO149	2196605	16188285	0.119479	0.0498172	4393	0.0019999
MEMO061	NEMO01	1805667	14551048	0.110393	0.0521057	6117	0.00338767
MEMO061	NEMO02	1114188	10958860	0.0922872	0.0573541	2759	0.00247624
MEMO061	NEMO03	2637836	22992292	0.102919	0.0541491	10112	0.00383345
MEMO061	NEMO04	1196378	11126856	0.0970831	0.0558611	3012	0.0025176
MEMO061	NEMO05	1138479	10880502	0.0947234	0.0565854	2839	0.00249368
MEMO061	NEMO06	2451622	19963996	0.109371	0.0523759	9160	0.0037363
MEMO061	NEMO07	1802076	15446185	0.104479	0.0537096	6154	0.00341495
MEMO061	NEMO08	2751091	23942828	0.103061	0.054109	10836	0.0039388
MEMO061	NEMO09	502199	12181706	0.0395934	0.0830573	5354	0.0106611
MEMO061	NEMO10	615454	13518321	0.0435449	0.0801109	6681	0.0108554
MEMO061	NEMO11	727754	10573939	0.0643934	0.0681291	1307	0.00179594
MEMO061	NEMO12	663674	14775563	0.0429862	0.0805102	7576	0.0114152
MEMO061	NEMO13	3348955	32475756	0.0934817	0.0569745	11816	0.00352826
MEMO061	NEMO14	2766789	25369812	0.0983342	0.0554849	11073	0.00400211
MEMO061	NEMO15	3228490	31501700	0.0929592	0.0571399	13510	0.00418462
MEMO061	NEMO16	3638451	42941288	0.0781123	0.062312	17148	0.00471299
MEMO061	NEMO17	806054	16830480	0.0457036	0.0786168	9503	0.0117895
MEMO061	NEMO18	2643032	22287468	0.106016	0.0532833	10400	0.00393487
MEMO061	NEMO19	2229027	19687880	0.101704	0.0544969	8570	0.00384473
MEMO061	NEMO20	2420229	27324412	0.0813669	0.0610924	9899	0.00409011
MEMO061	NEMO21	3157452	34179208	0.0845671	0.0599434	13665	0.00432786
MEMO061	NEMO22	1965115	15761877	0.110854	0.0519845	6416	0.00326495
MEMO061	NEMO23	3341177	33865292	0.089801	0.0581615	13996	0.00418894
MEMO061	NEMO24	803986	21534746	0.0359907	0.0860228	11898	0.0147988
MEMO061	NEMO25	1503589	14021472	0.0968492	0.0559321	4765	0.00316908
MEMO061	NEMO26	869449	19874016	0.0419144	0.0812916	10933	0.0125746
MEMO061	NEMO27	1936204	16043735	0.107687	0.0528276	6501	0.0033576
MEMO061	NEMO28	1992417	16398555	0.108337	0.0526524	6757	0.00339136
MEMO061	NEMO29	2794606	24307528	0.103114	0.0540939	11006	0.0039383
MEMO061	NEMO30	1967726	16378614	0.107254	0.0529448	7073	0.0035945
MEMO061	NEMO31	2117423	25364946	0.0770466	0.0627232	8564	0.00404454
MEMO061	NEMO32	2959250	29736608	0.0905084	0.0579293	12362	0.00417741
MEMO061	NEMO33	2923288	26963308	0.0978127	0.0556411	11796	0.00403518
MEMO061	NEMO34	2255115	17455360	0.114412	0.0510687	7836	0.00347477
MEMO061	NEMO35	2818925	26910318	0.0948199	0.0565554	11285	0.0040033
MEMO061	NEMO36	1557677	21438530	0.0677363	0.0665977	5791	0.00371772
MEMO061	NEMO37	1970893	16041153	0.109421	0.0523627	6318	0.00320565
MEMO061	NEMO38	1300814	11460667	0.101933	0.054431	3255	0.00250228
MEMO061	NEMO40	1971312	16169972	0.108664	0.0525645	5865	0.00297518
MEMO061	NEMO41	1279284	11699217	0.0985695	0.0554147	3614	0.00282502
MEMO061	NEMO42	1901070	15945665	0.106522	0.0531445	6577	0.00345963
MEMO061	NEMO43	1868989	15411073	0.108159	0.0527003	5910	0.00316214
MEMO061	NEMO44	2768643	24723372	0.100707	0.0547853	11032	0.00398462
MEMO061	NEMO45	2002570	15269510	0.115943	0.0506843	5876	0.00293423
MEMO061	NEMO46	3045964	30874192	0.0897981	0.0581625	13128	0.00430997
MEMO061	NEMO47	2236068	14607040	0.132759	0.0467978	4377	0.00195745
MEMO061	NEMO48	2838882	25104864	0.101593	0.0545288	11418	0.00402201
MEMO061	NEMO49	2185715	17749144	0.109643	0.0523038	7702	0.00352379
MEMO061	NEMO50	2055146	16920396	0.108305	0.0526609	7081	0.0034455
MEMO061	NEMO51	2279920	19182436	0.106229	0.0532248	8254	0.0036203
MEMO061	NEMO52	2529414	21555842	0.105019	0.053559	9640	0.00381116
MEMO061	NEMO53	3297229	36136732	0.0836139	0.0602806	14888	0.00451531
MEMO061	NEMO54	3412237	41128040	0.0766101	0.0628934	16741	0.00490617
MEMO062	MEMO063	2685897	16374868	0.140912	0.0451064	5011	0.00186567
MEMO062	MEMO064	2412303	16229742	0.129401	0.0475283	4863	0.00201592
MEMO062	MEMO065	2423245	14074207	0.146886	0.0439355	4276	0.00176458
MEMO062	MEMO066	2248935	14055337	0.137935	0.0457109	4232	0.00188178
MEMO062	MEMO067	2409381	15402573	0.135268	0.0462652	4709	0.00195444
MEMO062	MEMO068	2230470	14083339	0.136723	0.0459614	4123	0.00184849
MEMO062	MEMO069	1702438	11286188	0.131071	0.0471623	3352	0.00196894
MEMO062	MEMO070	2154452	15673679	0.120846	0.0494896	4496	0.00208684
MEMO062	MEMO071	2391435	16097973	0.129341	0.0475417	4016	0.00167933
MEMO062	MEMO072	2302472	16047300	0.125477	0.0484095	4459	0.00193661
MEMO062	MEMO073	2244761	16629871	0.11893	0.0499499	4205	0.00187325
MEMO062	MEMO074	2595655	20356120	0.113092	0.0514049	5071	0.00195365
MEMO062	MEMO075	2868325	23705488	0.107938	0.0527597	6032	0.00210297
MEMO062	MEMO077	1861105	13648022	0.120001	0.0496916	3826	0.00205577
MEMO062	MEMO078	2056848	15549651	0.116823	0.0504656	6351	0.00308773
MEMO062	MEMO079	2356630	13810550	0.145766	0.0441509	4122	0.00174911
MEMO062	MEMO080	1771997	12129854	0.127465	0.0479593	4280	0.00241535
MEMO062	MEMO081	978513	17525682	0.0528806	0.0741323	10812	0.0110494
MEMO062	MEMO082	2368879	22058544	0.0969762	0.0558935	8879	0.00374819
MEMO062	MEMO083	2482889	18527324	0.118175	0.0501334	5119	0.00206171
MEMO062	MEMO084	1901013	14888525	0.113226	0.0513705	4096	0.00215464
MEMO062	MEMO085	1840734	18167574	0.0919985	0.0574466	6471	0.00351545
MEMO062	MEMO086	1461304	10429969	0.122889	0.0490075	3269	0.00223704
MEMO062	MEMO087	3005150	29609404	0.0921414	0.0574008	10984	0.00365506
MEMO062	MEMO088	2703944	33212820	0.0752836	0.0634171	8265	0.00305665
MEMO062	MEMO089	3133191	36850520	0.0783617	0.0622166	13749	0.00438818
MEMO062	MEMO090	2205325	14891750	0.128988	0.0476196	4734	0.00214662
MEMO062	MEMO091	1913627	11610320	0.141499	0.0449889	3526	0.00184257
MEMO062	MEMO092	2402714	15819815	0.131854	0.0469926	4794	0.00199524
MEMO062	MEMO093	1587325	13647317	0.104192	0.0537899	4155	0.00261761
MEMO062	MEMO094	1982590	14886932	0.117525	0.0502927	4248	0.00214265
MEMO062	MEMO095	2077832	19869068	0.0946754	0.0566004	7793	0.00375054
MEMO062	MEMO096	2218400	18348672	0.107862	0.0527803	5304	0.00239091
MEMO062	MEMO097	1882091	17196536	0.0986492	0.055391	5570	0.00295947
MEMO062	MEMO098	1884074	17067338	0.099416	0.0551637	4141	0.0021979
MEMO062	MEMO099	2252786	16193124	0.122129	0.0491857	5132	0.00227807
MEMO062	MEMO100	2375516	15519572	0.132747	0.0468003	4612	0.00194147
MEMO062	MEMO101	1813280	12409818	0.127488	0.047954	3527	0.00194509
MEMO062	MEMO102	82318	13526813	0.00604873	0.142606	510	0.00619549
MEMO062	MEMO103	1781385	14909950	0.106725	0.0530889	5816	0.00326488
MEMO062	MEMO104	2067179	15229688	0.119512	0.0498092	6557	0.00317196
MEMO062	MEMO105	1993355	13800468	0.126211	0.0482423	5638	0.0028284
MEMO062	MEMO106	1719760	11654329	0.128589	0.0477082	4504	0.00261897
MEMO062	MEMO107	768514	14229821	0.05124	0.0750987	8042	0.0104644
MEMO062	MEMO108	1729556	14903616	0.103982	0.0538487	4248	0.00245612
MEMO062	MEMO109	1915452	16958954	0.101484	0.0545601	5942	0.00310214
MEMO062	MEMO110	2403236	19494572	0.109748	0.052276	5263	0.00218996
MEMO062	MEMO111	9591	23425274	0.000409262	0.229304	130	0.0135544
MEMO062	MEMO112	15206	26844020	0.000566137	0.218842	186	0.012232
MEMO062	MEMO113	6780	22561292	0.000300424	0.239273	112	0.0165192
MEMO062	MEMO115	148714	17832892	0.00827034	0.132586	814	0.00547359
MEMO062	MEMO116	155242	18370266	0.00837991	0.132165	832	0.00535937
MEMO062	MEMO117	128117	16272120	0.0078119	0.134411	741	0.00578378
MEMO062	MEMO118	154717	14145512	0.0108192	0.124002	803	0.00519012
MEMO062	MEMO119	1228028	9479849	0.114685	0.0509998	1972	0.00160583
MEMO062	MEMO120	2022011	15921756	0.112686	0.051509	6504	0.0032166
MEMO062	MEMO121	2161910	16533242	0.11564	0.0507598	5810	0.00268744
MEMO062	MEMO122	1990470	17915076	0.0999957	0.0549931	6707	0.00336956
MEMO062	MEMO123	2142730	19907656	0.0971743	0.0558336	7701	0.00359401
MEMO062	MEMO124	1689202	14732581	0.102863	0.054165	5488	0.00324887
MEMO062	MEMO125	2271711	16177957	0.12313	0.0489511	7164	0.00315357
MEMO062	MEMO126	2166974	15726375	0.121105	0.0494279	6528	0.0030125
MEMO062	MEMO127	2086911	18531780	0.101215	0.0546381	6662	0.00319228
MEMO062	MEMO128	1976115	14721666	0.118346	0.0500918	5241	0.00265217
MEMO062	MEMO129	1843732	13774110	0.118053	0.0501633	4564	0.00247541
MEMO062	MEMO130	1984624	14842551	0.117942	0.0501906	5391	0.00271638
MEMO062	MEMO131	1192517	9691391	0.109567	0.0523239	2356	0.00197565
MEMO062	MEMO132	926161	18945696	0.0466067	0.0780135	10770	0.0116286
MEMO062	MEMO133	2642298	26696864	0.0900604	0.0580761	9649	0.00365175
MEMO062	MEMO134	1978204	17359116	0.1023	0.0543258	6060	0.00306338
MEMO062	MEMO135	1925779	15395689	0.111179	0.0518997	6379	0.00331243
MEMO062	MEMO136	2041433	16964140	0.107412	0.0529019	6947	0.003403
MEMO062	MEMO137	1986322	16063719	0.110045	0.0521973	6657	0.00335142
MEMO062	MEMO138	2156784	17072192	0.112163	0.0516439	7129	0.00330538
MEMO062	MEMO139	1958433	12740076	0.13324	0.0466947	4985	0.0025454
MEMO062	MEMO140	2220477	13535215	0.140932	0.0451025	4273	0.00192436
MEMO062	MEMO141	2052375	15665544	0.115836	0.0507108	5926	0.00288739
MEMO062	MEMO142	2121790	16050644	0.116759	0.0504816	6355	0.00299511
MEMO062	MEMO143	2189899	17003820	0.114095	0.0511491	6247	0.00285264
MEMO062	MEMO144	2100689	17229220	0.108676	0.0525615	6835	0.00325369
MEMO062	MEMO145	2047632	16727713	0.10906	0.0524589	6681	0.00326279
MEMO062	MEMO146	1755594	14226933	0.109845	0.0522504	5262	0.00299728
MEMO062	MEMO147	2443579	18950332	0.114218	0.0511177	5491	0.00224711
MEMO062	MEMO148	2167364	16218232	0.117884	0.0502047	4801	0.00221513
MEMO062	MEMO149	2045882	14936422	0.120471	0.0495789	4029	0.00196932
MEMO062	NEMO01	1701179	13206715	0.114113	0.0511445	5138	0.00302026
MEMO062	NEMO02	1083763	9466401	0.102725	0.0542045	2478	0.00228648
MEMO062	NEMO03	2520116	21674424	0.104161	0.0537987	8833	0.003505
MEMO062	NEMO04	1234489	9497325	0.115031	0.0509126	2693	0.00218147
